uploader_name,uploader_mid,uploader_pic,type_id,type_name,link,bvid,title,description,pic,view_count,danmaku_count,favorites_count,tag,review_count,send_date,duration,like_count,pub_seconds_ago
丽颖crystal,406959849,https://i0.hdslb.com/bfs/face/9975fe6bebc43594efe37fe5cc00386371fb88d7.jpg,59,演奏,http://www.bilibili.com/video/av429531876,BV1oG411t7LB,五首熟悉却又叫不出歌名的BGM❗你听过几首？一定要听到最后⚠️——钢琴Free Lucky，a thousand miles，end，his theme写不下了,Free Lucky，a thousand miles，end，his theme，time to pretend钢琴,//i1.hdslb.com/bfs/archive/f5331a1e8c10e7fb8a7f256dfb82f0be4da4c34d.jpg,9424472,32502,624290,"演奏挑战赛2.0,演奏挑战赛,钢琴,BGM,丽颖crystal,纯音乐,好听",7519,1660534454,98,1130003,90972912
音乐私藏馆,229733301,https://i0.hdslb.com/bfs/face/91a6526445f61e2d491523242b532d5e76f0435a.jpg,193,MV,http://www.bilibili.com/video/av517663243,BV1ag411q7tp,【4K60FPS】夏奇拉《Waka Waka》世界杯神曲！群星云集的年代！,"官方MV
2010年南非世界杯主题曲，著名拉丁歌手夏奇拉（Shakira）的歌曲“Waka Waka (This Time For Africa)”
这首歌的字幕，困扰了我很长的时间，主要是由于这首歌的字幕有很多非洲的语言
为了尽可能的完美呈现，我也是去外网，把这首歌的字幕，完完整整的手打下来
我翻阅了很多资料，才做完这个视频，也是我近段时间以来，花费时间最多的视频
这里面出现了很多很多的球星，彷佛让人回到了那个群星云集的年代
希望能给大家带去足球的快乐，祝大家在世界杯期间，都能够看的开心",//i1.hdslb.com/bfs/archive/83e5c450fbf27d82272f3dd46b184d0d469eccfa.jpg,8569272,8339,139854,"Shakira,Waka Waka,世界杯,夏奇拉,C罗,梅西,巴乔,贝利,马拉多纳,贝克汉姆",8086,1670134341,213,288684,81373025
蛋某人音乐,423517587,https://i0.hdslb.com/bfs/face/3a3a15373208c19ea9c69cb91632e3b13e336711.webp,243,乐评盘点,http://www.bilibili.com/video/av114726998773876,BV1iLN9z6E9X,"【室内系的TrackMaker】|""【法修散打の小曲】听完变成萌妹""",木偶：黎歌neeko可爱出框动态壁纸~,//i2.hdslb.com/bfs/archive/7630706fffe17abf2fbab3b3944e8a590fbb89a2.jpg,156501,9,10406,"歌单,室内系的TrackMaker,电台新星征集令,电台新星征集令7.0",87,1750713336,63,4058,794030
奇然liya,7389578,https://i2.hdslb.com/bfs/face/55a605d0994a6d3dfe11fdd7667aba8b6864a42e.jpg,31,翻唱,http://www.bilibili.com/video/av114364828947516,BV1Rx54znE7k,“太好了是《琵琶行》！！学生党有救了！不懂的人有难了！！”,"超长售后！！琵琶行发行8年后，全新动画版上线！！
感谢视频动画制作：@长相思APP  ，在绝美古风动画中感受诗词之美",//i0.hdslb.com/bfs/archive/79b5134e36e630d411f622633880ffbfc7f8b768.jpg,1701648,13412,125304,"奇然,琵琶行,长相思,沈谧仁,高考必备曲目",2414,1745150339,329,115064,6357027
精选音乐库95,1952040182,https://i2.hdslb.com/bfs/face/d44e06791d791be802e7ee1a47624680f6c37af9.jpg,243,乐评盘点,http://www.bilibili.com/video/av114687286976491,BV1SKMtzhE3w,一份由10亿人听出来的歌单到底有多恐怖，到底是流量泡沫还是实至名归，听完哪一首才是你心中的第一名,,//i1.hdslb.com/bfs/archive/ad0552bd69b861a74151ebb5f303b3e0768c0779.jpg,393339,527,8912,"神曲,乐评盘点",138,1750133844,868,1974,1373531
悦耳音乐酱,332187159,https://i0.hdslb.com/bfs/face/e1cdc4fbe8d3273a256440b18ebca52f9746d332.jpg,130,音乐综合,http://www.bilibili.com/video/av113520498711686,BV1YnUQYcEQe,盘点2024年仅凭一首歌，爆红全网的“十大女网红”，你最喜欢哪一位？,"《dadada》芊芊龙
《佤写不来情歌》纯爱高冷男神
《阿嬷》 周林枫
《520am》刀酱
《异客》王睿卓
《若月亮没来》王宇宙
《壁上观》张曦匀
《不谓侠》傲寒同学
《半壶纱》李雨霏 
《童话镇》 一棵会开花的树",//i2.hdslb.com/bfs/archive/71fcf3e672b8e5695dcb8d7e15a7fece196ed418.jpg,2878427,5570,74211,"阿嬷,dadada,李雨霏,乐评盘点,傲寒同学,刀酱,芊芊龙,周林枫,王宇宙,若月亮没来",1205,1732286883,411,22380,19220492
悦耳音乐酱,332187159,https://i0.hdslb.com/bfs/face/e1cdc4fbe8d3273a256440b18ebca52f9746d332.jpg,130,音乐综合,http://www.bilibili.com/video/av114720925292091,BV1VtN2zEEDE,2025年上半年最火的10首歌，仅《跳楼机》就80亿播放，太好听了！,"2025年已过半
今天给大家整理了
2025年上半年最火的10首歌
以下10首首播放超10亿
听过一半以上的都是大神
《跳楼机》利比
《九万字》张靓颖
《第 57 次取消发送》菲菲公主
《唯一》邓紫棋
 《世界赠与我的》 王菲
《烟火里的尘埃》黄霄云
《珠玉》单依纯
《四点的海棠花未眠》钟棋煜 
《我怀念的》孙燕姿
《搀扶》马健涛",//i0.hdslb.com/bfs/archive/6124a99067bff1527fa23f2a0065ba8380691eda.jpg,98971,102,2616,"我怀念的,跳楼机,流行音乐,张靓颖,抖音神曲,乐评盘点,利比,世界赠与我的,四点的海棠花未眠,第 57 次取消发送",25,1750502709,456,500,1004666
一支yuuu,523063259,https://i2.hdslb.com/bfs/face/1436bcbbeae4c725bfb1afa7191b7a47805775eb.jpg,130,音乐综合,http://www.bilibili.com/video/av114421200326714,BV1oCGmzrEw7,“我需要一个整齐的队伍.”| 00后最爱听的土味DJ大合集,开车必备！假期旅行必备！,//i2.hdslb.com/bfs/archive/4df1f9e10add4e8a9c623bd183ec7970c16a0185.jpg,2378477,189,159387,"听歌,半点心,车载DJ,奢香夫人,音乐盘点,土味,精选歌单,天真的橡皮dj,热梗小曲,电台新星征集令,电台新星征集令6.0",120,1746111940,3004,17950,5395435
离阿毛,484831835,http://i2.hdslb.com/bfs/face/bb59fd6cfefa49bac73e03d2330f8ce45244a41b.jpg,31,翻唱,http://www.bilibili.com/video/av668402930,BV1Wa4y1v7qB,被上帝吻过的嗓子,"来源于网络
每日搬运更多有趣好玩内容，喜欢的小伙伴还请关注我哟！",//i0.hdslb.com/bfs/archive/70aaed7a4f5089162aec2a76492d3520a0d0ecf2.jpg,16706771,48522,197410,"生活记录,开口跪,音乐,生活,翻唱,高能",18377,1591529241,215,981861,159978134
历史袁,1323765256,https://i1.hdslb.com/bfs/face/aa6a88ecad2df4eecab519ebc5754772e188cb5e.jpg,31,翻唱,http://www.bilibili.com/video/av965192927,BV1mp4y1Z7ih,“我期待的不是血，而是华夏的明天”(那兔版),"音频原主:不愚人的愚人杰
原曲:BV1Qi4y1a7QG",//i0.hdslb.com/bfs/archive/7299155023aa18b0f3dcfb8c874ea3bb3b2ad38b.jpg,5535570,2096,273126,"泪目,热血,国漫,亮剑,李云龙,那年那兔那些事儿,不愚人的愚人杰,必剪创作,年末音乐派对,我期待的不是雪",136,1748598374,156,31782,2909001
回忆的音乐盒_,3546841819908367,https://i1.hdslb.com/bfs/face/082b5e4e27dea007e2abf451a6dce3226dec0cf7.jpg,130,音乐综合,http://www.bilibili.com/video/av114574594416151,BV1Xwjmz5EnM,【中文歌单】“那些只打高端局的宝藏音乐”(第十期),-,//i0.hdslb.com/bfs/archive/41d9cb24bdc1f205512bca8373af2dbecdf945c8.jpg,1166865,526,55175,"音乐,循环,听歌,音乐合集,音乐推荐,歌单,精选歌单,日推歌单,音乐分享官,宫格音乐,音乐分享官第十一期",189,1748491705,2098,12863,3015670
哪有朝朝暮暮,221200149,https://i0.hdslb.com/bfs/face/4552373e5372c3ee383807c917266076ac2124a6.jpg,267,电台,http://www.bilibili.com/video/av113914931119366,BV1tDF3eBEHW,戏腔合集丨“一开口就惊艳的戏腔古风歌曲，都进来听！”,戏腔古风持续更新中，求三连~,//i1.hdslb.com/bfs/archive/ffcbff20f8f1aa4bd004c3a9eab89309f014ed0d.jpg,1125541,1002,55783,"音乐,古风,歌曲推荐,古风歌曲,古风翻唱,戏腔,歌单,古风dj,电台新星征集令,电台新星征集令5.0",265,1738376158,2113,17177,13131217
律动星辰,699763500,https://i0.hdslb.com/bfs/face/b3019694fde7dae4e454fbdcd9f4f69781f11bc5.jpg,243,乐评盘点,http://www.bilibili.com/video/av114715875542347,BV1rPKNzmEMj,“可是我却不能够在你的身旁”,,//i2.hdslb.com/bfs/archive/a8ff38e614e375f67865abb947857364c8b573f0.jpg,136291,4,12780,"治愈,青春,回忆,失恋,伤感,意难平,遗憾,热门歌曲,emo,电台新星征集令,电台新星征集令7.0",14,1751009314,2074,2352,498061
番茄音乐秀,433183063,https://i1.hdslb.com/bfs/face/ff62f86c65d3236eca2d4e2878b938f37f65eca3.jpg,243,乐评盘点,http://www.bilibili.com/video/av114566239359585,BV1YvjuzMEWP,那些被豪哥哥改编的印度神曲，终于找到了原曲，一开口太魔性了,,//i1.hdslb.com/bfs/archive/6fca1b23eb750e11d95485e31dd192be5fdfb434.jpg,451751,212,3692,"我在东北玩泥巴,豪哥哥,音乐分享官,音乐分享官第十一期",129,1748187385,217,2223,3319990
雷子大太阳,1904290535,https://i2.hdslb.com/bfs/face/80fb69490ff439b29ff611e4803d296efae596fa.jpg,130,音乐综合,http://www.bilibili.com/video/av114755855518814,BV1YAK6zNEF2,那些假装女同的愚蠢欧美女歌手们 很有手段的小女孩们！,-,//i0.hdslb.com/bfs/archive/ddfb6969644632d08de3a3907a993f64d7ba1e1e.jpg,103200,194,538,"billboard,Ariana Grande,Taylor Swift,Lady Gaga,nellyfurtado,新世代音乐人计划原创季,新世代音乐人计划S3原创季",312,1751172751,147,1646,334624
混世小小魔王_,1455246930,https://i0.hdslb.com/bfs/face/b3bb7de48e53faacc6e9deea288badcc29ddef65.jpg,59,演奏,http://www.bilibili.com/video/av661081878,BV13h4y1e76A,不是，谁教你这么玩“库乐队”的啊？,奖励你周末也听大课间跑操曲,//i0.hdslb.com/bfs/archive/30fe062b33dc0aa1834aa4b8e1ccf3927ca6d144.jpg,4905318,22309,143434,"周末,不想开学,跑操,库乐队,演奏挑战赛,演奏挑战赛第六期",4108,1694885317,224,211310,56622062
小王音乐盘点,1511710379,https://i2.hdslb.com/bfs/face/9221b4903da064c375dae6eb653838468d1c1662.jpg,243,乐评盘点,http://www.bilibili.com/video/av114444101229942,BV1P6Gdz2ESN,盘点超火的让我成为你心中的一根刺吧，你最中意哪一位呢,-,//i1.hdslb.com/bfs/archive/31ef916daf4f3fe287b5de323e00ad0296fd89d7.jpg,877071,26,27997,"电影,娱乐,高能,音乐合集,小仙女,小姐姐,心里,音乐盘点",15,1746368032,310,4337,5139347
