uploader_name,uploader_mid,uploader_pic,type_id,type_name,link,bvid,title,description,pic,view_count,danmaku_count,favorites_count,tag,review_count,send_date,duration,like_count,pub_seconds_ago
爱鼓捣的邢志磊,295993972,https://i1.hdslb.com/bfs/face/089170383115daac0772509a45c0dd2564426354.jpg,218,喵星人,http://www.bilibili.com/video/av744033415,BV17k4y137tQ,猫房子第二集更新了 感谢大家的支持和喜欢,-,//i1.hdslb.com/bfs/archive/26f2593b06cec262dd5aac92eeb9d113f96ac9b9.jpg,9295472,3909,79221,"喵星人,猫房子,年轻人生活图鉴,自制猫窝大赏",3587,1694595584,170,419525,56917558
里昂聊游戏,14576879,https://i2.hdslb.com/bfs/face/5a5d2e7392187a3d76109619d05f7c011c724b95.jpg,218,喵星人,http://www.bilibili.com/video/av114319496909051,BV16xdDYWEJ5,今天是正常的小猫...吧【I AM CAT】,喵~~~~~~~~~~~~~,//i2.hdslb.com/bfs/archive/cafa91c711ee7341347bd878cfe5bc64bead1449.jpg,10894068,861,158270,万物皆可游戏,289,1749012984,154,26344,2500158
王宇观地球,3546586657327730,https://i2.hdslb.com/bfs/face/c37b7887ce80d58f140978768b49b3744f0efe93.jpg,219,汪星人,http://www.bilibili.com/video/av495289044,BV11K411t7gA,最小的狗狗：传说中的“迷你狗”原来长这样，老鼠个头的都比它大,你知道全世界最小的10只狗狗有多小吗？你见过拇指大小的狗吗？亦或者是比老鼠还小的狗？其中的一些狗狗甚至连皇帝都养过。狗狗是人类最忠诚的朋友、也是最可爱的动物，他们或大或小。但你知道吗？在世界上还有一些狗狗，它们小到可以让你直接捧在手心里。今天王宇观地球就跟大家一起看看，可爱值爆表的10只狗狗,//i1.hdslb.com/bfs/archive/f0930239fb3273858ebe699390f7e158112f42f9.jpg,4595998,108,42969,"狗,汪星人,萌犬,狗狗,小狗,宠物狗,最小的狗,犬类科普,2023热门年度盘点,2023了不起的小动物,世界最小的狗",5,1706063125,865,2982,45450019
丢那猩动物园,3546692613834757,https://i1.hdslb.com/bfs/face/22c0f1218cb9b23834969b7256bb8c1dfe7fed3e.jpg,220,动物二创,http://www.bilibili.com/video/av114772381014456,BV1SGgyzEECU,反其道而行之，将近1小时的搞笑动物合集,,//i0.hdslb.com/bfs/archive/3a4a91c3eb23727c947708ac86671e9a00c9d892.jpg,50461,53,1199,"搞笑,动物世界,搞笑动物,动物总动员,一代人有一代人的动物世界,动物总动员12.0-毛孩子美食季",15,1751288999,3502,937,224145
迷糊de喵喵猫,3546907777436551,https://i1.hdslb.com/bfs/face/a9735a1f198385635db4fca38c489134b7b53dbd.jpg,218,喵星人,http://www.bilibili.com/video/av114590146892662,BV1zE7VzbEwc,别进来   你确定  你受的了吗,-,//i0.hdslb.com/bfs/archive/5a6270e937a6d428e6d045c4cd8e58f4d7e5158f.jpg,5619,0,722,"可爱,萌妹子,记录,女大学生,玉足,美脚,记录生活,jio,猫meme演我精神状态,UP 小剧场 3.0",6,1748577963,10,367,2935181
可可动物,87172402,https://i1.hdslb.com/bfs/face/4f040e10fd2bf323c14a38a80eb5a505ffaa79f0.jpg,220,动物二创,http://www.bilibili.com/video/av114714885492717,BV12mKwzSET1,为什么现在对克隆只字不提？看看克隆羊多莉的一生，你就会明白了,为什么现在对克隆只字不提？看看克隆羊多莉的一生，你就会明白了,//i1.hdslb.com/bfs/archive/024f700bd221710b6865c0731bbee3a6968a65a3.jpg,184864,15,74,"科学,人物,科普,一生,人文,动物圈新星up主扶持计划,动物总动员12.0-毛孩子美食季",353,1750410510,50,861,1102634
统领喵星球,570367122,https://i0.hdslb.com/bfs/face/5bf7e599ceff71c607c5ce6cdfa2a40df1cd9ca6.jpg,219,汪星人,http://www.bilibili.com/video/av114713157435596,BV1b7NfzCE3k,中国有自己的佛罗里达！,,//i0.hdslb.com/bfs/archive/866deea83e81c29f3a3fb1e8ce06322316228f06.jpg,509392,200,2075,"搞笑,高能,奇葩,记录,沙雕,生活记录",194,1750594284,156,17350,918860
宠物欢乐局,3546870985001422,https://i1.hdslb.com/bfs/face/4c197fefdcc786bb5b9f80b48e43a421a9b1737b.jpg,220,动物二创,http://www.bilibili.com/video/av114772230079862,BV1xegrzqE7a,动物：你们这些不干人事的老六,,//i2.hdslb.com/bfs/archive/71f56134f4918c3f409485364a94bf33b4adc67b.jpg,109405,99,360,"搞笑,动物,宠物,汪星人,动物世界,奇葩,有趣,动物总动员,动物总动员12.0-毛孩子美食季",41,1751328360,352,1195,184784
团团和园园的麻麻,1272606322,https://i1.hdslb.com/bfs/face/2a0073ff64b890125b5b8af6877e332ad3956bd6.jpg,219,汪星人,http://www.bilibili.com/video/av114316929993166,BV17ddyYzEfW,被催更的小饭桌～我们来啦！今天又是一节生动有趣的吃饭公开课，一起来看看三小只的今日饭况和表现吧！,-,//i2.hdslb.com/bfs/archive/633194e3f0d1bea3ad9b99d8951f83ab0a5e180b.jpg,5197405,58,54275,"汪星人,动物总动员,宠物吃播,动物总动员11.0-萌宠踏春去",53,1744385434,207,6591,7127710
三狗生活,3546621295987226,https://i2.hdslb.com/bfs/face/c5ba683bfa3d4ce16dfc96ec796c9e7b0ff41358.jpg,219,汪星人,http://www.bilibili.com/video/av1650143790,BV1j7421T76W,原来被爱真的会疯狂长出血肉,"这半年，从开始的焦虑到现在的庆幸，你变得越来越健康，开始跑跳打闹，还好我们都坚持下来了。
接生你，给你喂奶，看你长大，是我过去这么多年为数不多值得感恩的事情，我好像变得幸福了一点
感谢我的小狗出现在我的生命里治愈了我，让我的生活更简单了点。
这个冬天，这个新年，不冷了",//i0.hdslb.com/bfs/archive/f6c1046f76b469ed55a03e65ae32d04c1f32368a.jpg,3948477,3194,52871,"疯狂,小奶狗,动物总动员,小狗快乐日记",4449,1707051113,120,473841,44462031
键盘都是鸟粪粪,6690997,https://i1.hdslb.com/bfs/face/466982f9e2ec89c7065a3d79ef53a361e184da34.jpg,222,小宠异宠,http://www.bilibili.com/video/av114732585523193,BV1GYKazkEtG,手抽走的一瞬间拔剑四顾心茫然,在红薯发突然爆了，很神秘的流量机制，野人想不懂,//i1.hdslb.com/bfs/archive/9f6d4897afbc435dce3c1043f0cc7f3350f8b888.jpg,1605460,339,32105,"鸟,文鸟,动物总动员,珍珠鸟,动物总动员12.0-毛孩子美食季",2525,1750732062,65,79033,781085
一加一只汪,3546912443599004,https://i2.hdslb.com/bfs/face/075c14940a5bf0b0756e82e2d5e07c8f5cd81078.jpg,219,汪星人,http://www.bilibili.com/video/av114652323253460,BV1k6TezBECU,山魈看中的孙儿,-,//i2.hdslb.com/bfs/archive/1b932c478329b40c8f9a0f5f2e19178d034f8806.jpg,625562,33,12232,"合集,猫meme",28,1750142044,167,4032,1371103
K猫百科,3546907762755639,https://i0.hdslb.com/bfs/face/271dc9269e9b08073ccc27adf31bb6ba3953fb27.jpg,219,汪星人,http://www.bilibili.com/video/av114680743855410,BV1QhMyzEEWt,这下彻底完了，少爷咬助理的事被潘宏知道了 #动物的迷惑行为  #潘宏爱玩狗,-,//i1.hdslb.com/bfs/archive/85c6cfee004fb9bf06ad8929cf3a894911aa8819.jpg,216365,0,1798,"搞笑,动物,宠物",0,1751200940,371,171,312207
奥利奥不知道,411341300,https://i2.hdslb.com/bfs/face/b0a8be558fd437b4b8c1ae26ab74f71b7d0388d9.jpg,219,汪星人,http://www.bilibili.com/video/av1606679755,BV1s2421f7Ys,起猛了，给我养到活的线条小狗了,-,//i2.hdslb.com/bfs/archive/165cbe6ae320dd4379a87693711e36d6e409ccb1.jpg,2441851,281,56986,"汪星人,比熊,小奶狗,Cos,线条小狗,小狗快乐日记,动物总动员-我的宠物不一样",1884,1724736823,41,286317,26776324
萌酱毛茸球,3546769292004216,https://i0.hdslb.com/bfs/face/7ac263d113802cc880d90a2b97206182f06117e3.jpg,218,喵星人,http://www.bilibili.com/video/av114761006059234,BV1JAKUzTEQ7,简直是世界上最乖的猫宝宝呀！,,//i1.hdslb.com/bfs/archive/ee5020d0511cffb880e1de3e1c444fc38faa7531.jpg,30614,16,892,"治愈,喵星人,可爱,猫咪,小猫,萌化了,小奶猫,养猫,毛孩子,谁家小猫这么可爱,动物总动员12.0-毛孩子美食季",68,1751115862,39,4527,397285
动物乐园2842,1954984991,https://i2.hdslb.com/bfs/face/b6cd7681308494c12b1ad7f46bfdd28a2ed55d31.jpg,218,喵星人,http://www.bilibili.com/video/av114777867162231,BV12qgXzPEu5,盘点那些被玩坏的猫咪！,,//i1.hdslb.com/bfs/archive/f8b45324baf86107c8584fb9c7a70d1819b8d0a7.jpg,274347,0,2646,"猫,猫咪",2,1751381731,327,216,131416
小卷同学不许熬夜呀,16882091,https://i2.hdslb.com/bfs/face/dd80d9fb21f016ad45a9b11610097fd3180e5b7b.jpg,218,喵星人,http://www.bilibili.com/video/av114654386852853,BV1RbTBzaENY,每个人都在走秀，直到真正的走秀到来,-,//i0.hdslb.com/bfs/archive/1a33a2a1841f43bcf83eb0bbbaed34aeb01c7691.jpg,846966,267,6468,"猫咪,模特,走秀,时装秀,服饰,T台,秀场,必剪创作",583,1749622302,65,81283,1890845
萌宠分享师,1988099846,https://i2.hdslb.com/bfs/face/cd24dee7c6630c2bf8facea1b4ab401bc92aa78c.jpg,219,汪星人,http://www.bilibili.com/video/av114566893666791,BV1ZrjMz5E3m,一千块钱就能买到的萌宠,-,//i1.hdslb.com/bfs/archive/2c0dcb1e811bfc8c7cefe00a2eb932d0dc78abd5.jpg,425034,12,4152,"宠物,萌宠,汪星人,荷兰猪,丁满,貂,狐獴,安格鲁貂,创作灵感,这谁看了不迷糊啊",18,1748581986,169,503,2931161
燕姐abcdefg,3546897511877464,https://i1.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg,219,汪星人,http://www.bilibili.com/video/av114772850776935,BV13bgCzUEch,心机狗，每一步都是算好的啦,-,//i1.hdslb.com/bfs/archive/0d26a9ce1e34d35a2f68fc08c049532aca2a66ae.jpg,79049,52,450,"搞笑,汪星人,狗子,动物总动员,动物总动员12.0-毛孩子美食季",80,1751330926,339,926,182221
十四毅,107762251,https://i1.hdslb.com/bfs/face/c87de4dfa33ba30c79c9628b3f8069d47eddb6b4.jpg,220,动物二创,http://www.bilibili.com/video/av114653397065606,BV1jETizaECc,白猫，古人称之为尺玉霄飞练，但在猫界的地位却很低！,,//i2.hdslb.com/bfs/archive/8d4d0b7ffd0dd02c231b7985b8c406b3aba3a7af.jpg,192419,40,4317,"喵星人,白猫,可爱星萌宠评选,领克 x 动物圈年中颁奖盛典,白猫地位很低",102,1749622407,143,2000,1890740
